id,name,description,title,start_date,end_date,experience_type,job_type,job_location,min_years_required,type_of_insertion,is_verified,is_verified_client,daily_hours,created_by,created_at,updated_at,resource_id,client_id,pipeline_id,Closed
66,software engineer at say travel,"building an event management application with the aim of organizing various processes including registration, booking, conference and workshop planning, package configuration, etc. mission details: full stack development (spring boot+react), unit testing, maintenance and bug fixing, adding new features, following devops practices to ensure quality and flexibility. tools and technologies: java8, intellij, spring boot, spring mvc, spring rest, spring data, spring aop, jackson, maven, flyway, angular 5, npm, bitbucket, postgresql, bitbucket, jenkins.",fullstack developer,2017-11-01 00:00:00,2019-05-01 00:00:00,2,1,"Morocco, casablanca, 11100, morocco",,0.0,0,0,,,2024-10-23 09:20:44,2024-10-23 09:20:44,22.0,116.0,,
67,graduating internship at advalio,"the project consists of a mobile application, smart audit control, allowing the visual inspection of radio sites and their feature installations state by collecting different data in real time. mission details: elaboration of technical choices, database conception, technical documentation, application features implementation. tools and technologies: android studio, java, sqlite, web service rest, genymotion, git (bitbucket), jackson, gradle.",fullstack developer,2017-03-01 00:00:00,2017-07-01 00:00:00,0,1,"Morocco, rabat, 11100, morocco",,0.0,0,0,,,2024-10-23 09:20:44,2024-10-23 09:20:44,22.0,117.0,,
68,stage d'observation - département rh,"tâches: processus de recrutement, gestion des carrières, pointage, absence, demande de congé, rémunération",human resources,2020-01-01 00:00:00,2020-02-01 00:00:00,0,1,"Morocco, kenitra, null, morocco",,0.0,0,0,,,2024-11-08 15:00:40,2024-11-08 15:00:40,23.0,19.0,,
69,stage commercial,"tâches: prospection commerciale sur terrain, collecte et saisie des données clients, appel des clients pour confirmation d'achat, suivi et fidélisation client, accueil des clients et prospects, relance des clients non acquis et leur classement",sales manager,2021-01-01 00:00:00,2021-02-01 00:00:00,0,1,"Morocco, kenitra, null, morocco",,0.0,0,0,,,2024-11-08 15:00:40,2024-11-08 15:00:40,23.0,20.0,,
70,program manager – technology and product,"teya solutions ltd – united kingdom program manager – technology and product (february 2023 – present) • planning, scoping, resource, and budget allocating for the launch and roll-out of payment services and features into the uk and european markets • driving end-to-end programs within the tech and product department. • ensure all features and acceptance enablement products are delivered according to specified time frames, maintaining the required quality, and compliant with scheme regulations. • reporting status updates to leadership and project committee on a bi-weekly, monthly, and quarterly basis. • actively manage risks, issues, assumptions, and dependencies facilitating the seamless implementation of effective solutions. • collaborating with cross-functional departments to align on tech requirements, scheme initiatives, and the company’s strategic vision. • owning the relationship with external hardware providers and the technical point of contact for scheme compliance issues. • ensure required scheme ongoing mandates and bulletins are being integrated into project plans. • identify areas of scheme non-compliance, investigate the reasons, and work with the various teams to implement the resolution. • ensure an ongoing scheme compliant aware culture. • facilitating go/ no go meeting prior to product launch. • monitor product delivery kpis. core accomplishments: 1. managed implementation of core product features (dynamic currency conversion, pre-authorisation, smart routing). 2. delivered the terminal software migration program to eliminate the dependency on legacy and external processors’ legacy terminals onto teya’s in-house terminal software.",product owner,2023-02-01 00:00:00,,2,1,United kingdom,,0.0,0,0,,,2024-11-08 15:01:04,2024-11-08 15:01:04,25.0,118.0,,
71,project manager – group project management office,"areeba sal – lebanon & egypt project manager – group project management office (october 2019 – january 2023) • monitored ongoing scheme rules and regulations and ensured stakeholder communication and action was taken accordingly. • conducted analysis between the existing processes and required scheme rules and regulatory requirements to ensure the company’s adherence to industry standards. • communicated with internal and external stakeholders to ensure they are aware of any updates on project milestones, changes, and performance metrics. • ensured quarterly scheme reporting was conducted in a timely manner. • focal point of contact for scheme projects within the organization. • ensured project methods were abided by during project delivery and implementation. • enhanced the operational procedures and implemented automated standards for operational efficiency. • understand clients’ needs and expectations, gathered business requirements, and translated them into technical requirements for solution development. • documented standard operating procedures for clients regarding the delivered solutions. • analyzed data to identify trends, patterns, and insights to make informed business decisions. • developed test plans and conducted testing to ensure that the implemented solutions meet specified requirements. core accomplishments: 1. implementing the first acquiring solution in the egyptian market under a payment facilitator project with local banks. 2. certifying the mdes project with mastercard for wallets 3. enabling acceptance of diners and amex on pos and e-commerce 4. researched and documented scheme technical requirements to build the in-house card management system. 5. delivered the migration of bank audi egypt card portfolio to first abu dhabi bank.",project manager,2019-10-01 00:00:00,2023-01-01 00:00:00,2,1,Lebanon & egypt,,0.0,0,0,,,2024-11-08 15:01:04,2024-11-08 15:01:04,25.0,119.0,,
72,team leader – client complaint department,"team leader – client complaint department (july 2018 – october 2019) • managed and led the unit’s team. • handled all customer support inquiries and issues. • simulated and recreated user issues to resolve operating difficulties. • enhanced customer experience by providing high level technical customer support services across a complex and diverse array of customer inquiries and through multiple communication channels. • represented the voice of the customer to product team, application team, and shared services group. • conducted quality assurance by monitoring all incidents and complaints logged within the system and ensuring that all cases have been resolved with no breach in sla. • escalated, when needed, technical issues to the external services providers and scheme partners. • provided internal stakeholders with the highest level of support in all aspects of order processing and product delivery. core accomplishments: 1. product owner for the 3ds project and its migration for all cardholders and acquiring entities. 2. squad member in fraud monitoring, electronic wallets, issuing products, and acquiring merchants projects. 3. led the testing for the new way4 system implementation. 4. led all uat testing prior to launching products.",team leader,2018-07-01 00:00:00,2019-10-01 00:00:00,1,1,Lebanon,,0.0,0,0,,,2024-11-08 15:01:04,2024-11-08 15:01:04,25.0,119.0,,
73,senior officer – client complaint department,senior officer – client complaint department (january 2017 – june 2018) • squad member in the process review and improvement initiatives for all issuing operations. • system support focal point for all issuing related matters internally and externally. • validated all monthly departmental reports and provided weekly departmental statistics. • reported to senior management customer escalation reports and issuing incident service matters. core accomplishments: 1. implemented the change procedures for all the operational matters in the issuing department. 2. conducted technical training on acquiring systems and resolving common issues faced by new and existing employees.,senior officer,2017-01-01 00:00:00,2018-06-01 00:00:00,1,1,Lebanon,,0.0,0,0,,,2024-11-08 15:01:04,2024-11-08 15:01:04,25.0,119.0,,
74,client services officer,client services officer (may 2013 – january 2017) at bank audi sal – lebanon,client services officer,2013-05-01 00:00:00,2017-01-01 00:00:00,2,1,Lebanon,,0.0,0,0,,,2024-11-08 15:01:04,2024-11-08 15:01:04,25.0,120.0,,
75,customer service representative,customer service representative (october 2012 – may 2013) at mtc touch – lebanon telecommunication company,customer service representative,2012-10-01 00:00:00,2013-05-01 00:00:00,1,1,Lebanon,,0.0,0,0,,,2024-11-08 15:01:04,2024-11-08 15:01:04,25.0,121.0,,
76,fullstack developer at sys-network,"fullstack developer role at sys-network, a company specializing in information technology and networking services. achievements included receiving positive feedback from the project owner for the visually appealing and functional react and chakra ui frontend; playing a role in iterative design refinement, contributing to a platform improved by user testing and feedback; exceeding client expectations by delivering ui components ahead of schedule; and optimizing processes for maintainable code. responsibilities involved using graphql, express, and mongodb for backend architecture, integrating multiple payment gateways like paypal and stripe, implementing jwt for rbac, and translating angular components to react chakra ui.",fullstack developer,2023-09-01 00:00:00,2024-02-01 00:00:00,2,1,Morocco,,0.0,0,0,,,2024-11-08 15:01:10,2024-11-08 15:01:10,24.0,122.0,,
77,frontend developer at sqli maroc,"frontend developer role at sqli, a european digital services group specializing in the design, development and deployment of digital devices. achievements included implementing react hooks for performance optimization; reducing query times in mongodb; optimizing a platform feature using node.js rest api endpoints. responsibilities were making key contributions to the internal project 'd-one', modernizing legacy apps, and engaging actively in agile processes.",frontend developer,2023-03-01 00:00:00,2023-08-01 00:00:00,2,1,Morocco,,0.0,0,0,,,2024-11-08 15:01:10,2024-11-08 15:01:10,24.0,123.0,,
78,fullstack developer at fwc,"fullstack developer at family web company (fwc), a startup studio offering digital consulting and services. achievements included design and implementation of reusable react components; positive code review feedback. responsibilities included translating project requirements using agile methodologies and developing functional web platforms for various sectors with react, redux, node.js, and express.",fullstack developer,2021-02-01 00:00:00,2022-02-01 00:00:00,2,1,Morocco,,0.0,0,0,,,2024-11-08 15:01:10,2024-11-08 15:01:10,24.0,124.0,,
79,fullstack developer at crealeet,"former fullstack developer role at crealeet, a startup focused on enhanced museum experiences and city visits in essaouira. utilized the mern stack to create a web and mobile platform for museums in essaouira, focusing on visitor engagement and accessibility improvements.",fullstack developer,2020-02-01 00:00:00,2021-06-01 00:00:00,2,1,"Essaouira, morocco",,0.0,0,0,,,2024-11-08 15:01:10,2024-11-08 15:01:10,24.0,125.0,,
80,data scientist at london stock exchange group,"selected to assist dpg in developing a sophisticated algorithm for classifying swap trades based on my expertise. developing an algorithm to classify swap trades into categories such as vanilla, compression, imm, and butterfly based on their features and characteristics.",data analyst,2024-06-01 00:00:00,,2,1,"Uk, london",,0.0,0,0,,,2024-11-08 15:01:30,2024-11-08 15:01:30,26.0,126.0,,
